EASTING,NORTHING,DIP,DIP_DIR,count,kappa,beta
299642,6255727,25,27,2,1e-06,0.0
299642,6264727,9,62,3,1e-06,4.99e-07
299642,6265727,20,239,1,1e-06,4.99e-07
299642,6267727,10,268,11,1e-06,0.0
299642,6268727,55,287,2,1e-06,0.0
299642,6269727,21,265,13,1e-06,4.99e-07
299642,6271727,19,257,3,1e-06,4.99e-07
299642,6272727,44,258,1,1e-06,4.99e-07
299642,6273727,41,250,4,1e-06,0.0
299642,6274727,40,254,5,1e-06,4.99e-07
299642,6275727,60,259,2,1e-06,4.99e-07
299642,6280727,48,257,2,1e-06,0.0
299642,6281727,62,270,3,1e-06,4.99e-07
299642,6282727,51,271,9,1e-06,4.99e-07
299642,6283727,44,271,10,1e-06,4.99e-07
299642,6284727,40,273,11,1e-06,4.99e-07
299642,6285727,48,277,5,1e-06,0.0
299642,6286727,64,278,1,1e-06,4.99e-07
299642,6287727,55,286,7,1e-06,0.0
299642,6288727,44,289,2,1e-06,0.0
299642,6289727,61,264,2,1e-06,4.99e-07
299642,6290727,63,262,1,1e-06,4.99e-07
299642,6292727,57,300,5,1e-06,0.0
299642,6295727,42,300,3,1e-06,0.0
299642,6296727,46,310,2,1e-06,4.99e-07
299642,6297727,53,309,2,1e-06,4.99e-07
299642,6299727,74,303,1,1e-06,4.99e-07
299642,6300727,80,288,1,1e-06,4.99e-07
299642,6304727,65,299,2,1e-06,0.0
299642,6306727,72,294,2,1e-06,0.0
299642,6313727,72,56,4,1e-06,0.0
299642,6314727,58,65,4,1e-06,0.0
299642,6315727,37,333,4,1e-06,4.99e-07
299642,6320727,43,288,1,1e-06,4.99e-07
299642,6323727,39,311,1,1e-06,0.0
299642,6324727,52,285,2,1e-06,4.99e-07
299642,6325727,42,298,1,1e-06,4.99e-07
299642,6330727,18,340,6,1e-06,0.0
299642,6334727,82,288,1,1e-06,4.99e-07
299642,6335727,90,295,1,1e-06,4.99e-07
299642,6337727,63,289,5,1e-06,0.0
299642,6339727,65,293,1,1e-06,4.99e-07
299642,6340727,19,333,2,1e-06,4.99e-07
299642,6341727,50,90,3,2.569364872266028,0.0
299642,6342727,60,91,2,1e-06,4.99e-07
299642,6343727,45,98,2,1e-06,4.99e-07
299642,6344727,57,109,1,1e-06,0.0
299642,6345727,57,99,3,1e-06,4.99e-07
299642,6373727,0,0,1,inf,0.0
299642,6419727,0,0,1,inf,0.0
299642,6421727,39,315,1,1e-06,0.0
300642,6234727,55,94,3,1e-06,4.99e-07
300642,6235727,64,85,3,1e-06,4.99e-07
300642,6236727,69,82,7,1e-06,4.99e-07
300642,6237727,59,86,13,1e-06,4.99e-07
300642,6238727,48,73,7,1e-06,4.99e-07
300642,6240727,65,90,2,1e-06,4.99e-07
300642,6241727,62,77,4,1e-06,4.99e-07
300642,6242727,41,66,1,1e-06,0.0
300642,6243727,56,74,17,1e-06,4.99e-07
300642,6244727,68,80,5,1e-06,4.99e-07
300642,6245727,34,43,1,1e-06,4.99e-07
300642,6246727,52,280,1,1e-06,4.99e-07
300642,6247727,59,79,4,1e-06,4.99e-07
300642,6248727,30,85,6,1e-06,4.99e-07
300642,6249727,43,35,1,1e-06,4.99e-07
300642,6251727,73,80,3,1e-06,4.99e-07
300642,6252727,29,68,1,1e-06,0.0
300642,6254727,11,354,1,1e-06,0.0
300642,6256727,22,315,2,1e-06,4.99e-07
300642,6259727,13,346,1,1e-06,0.0
300642,6264727,44,277,6,1e-06,4.99e-07
300642,6266727,25,282,12,1e-06,4.99e-07
300642,6267727,24,269,8,1e-06,4.99e-07
300642,6268727,38,248,3,1e-06,0.0
300642,6269727,20,252,1,1e-06,4.99e-07
300642,6276727,52,243,1,1e-06,4.99e-07
300642,6277727,43,250,1,1e-06,4.99e-07
300642,6278727,57,257,7,1e-06,4.99e-07
300642,6279727,44,246,1,1e-06,4.99e-07
300642,6280727,53,259,5,1e-06,0.0
300642,6281727,70,268,1,1e-06,4.99e-07
300642,6282727,56,268,20,1e-06,0.0
300642,6283727,55,272,3,1e-06,0.0
300642,6284727,52,282,1,1e-06,4.99e-07
300642,6285727,53,276,10,1e-06,0.0
300642,6286727,54,285,7,1e-06,0.0
300642,6287727,53,285,7,1e-06,0.0
300642,6288727,51,276,3,1e-06,0.0
300642,6290727,60,252,14,1e-06,0.0
300642,6291727,84,223,2,1e-06,4.99e-07
300642,6292727,38,217,1,1e-06,0.0
300642,6293727,56,291,2,1e-06,0.0
300642,6295727,67,305,1,1e-06,4.99e-07
300642,6296727,56,313,1,1e-06,0.0
300642,6297727,60,315,2,1e-06,4.99e-07
300642,6300727,67,98,1,1e-06,0.0
300642,6303727,50,294,4,1e-06,0.0
300642,6304727,65,293,1,1e-06,4.99e-07
300642,6306727,64,295,1,1e-06,4.99e-07
300642,6307727,70,292,4,1e-06,0.0
300642,6316727,39,300,1,1e-06,4.99e-07
300642,6322727,52,293,1,1e-06,4.99e-07
300642,6323727,45,295,2,1e-06,0.0
300642,6324727,57,299,1,1e-06,4.99e-07
300642,6325727,49,290,2,1e-06,0.0
300642,6327727,38,291,7,1e-06,0.0
300642,6330727,31,299,3,1e-06,0.0
300642,6334727,10,195,3,1e-06,0.0
300642,6337727,76,297,2,1e-06,0.0
300642,6338727,85,303,1,1e-06,4.99e-07
300642,6339727,69,123,1,1e-06,4.99e-07
300642,6340727,71,290,4,1e-06,0.0
300642,6341727,69,281,3,5.018591405507983,2.5092957017539916
300642,6344727,65,110,1,1e-06,0.0
300642,6361727,35,105,1,1e-06,0.0
300642,6364727,5,130,1,1e-06,4.99e-07
300642,6366727,39,110,1,1e-06,0.0
300642,6374727,0,0,1,inf,0.0
300642,6403727,60,329,1,1e-06,0.0
300642,6418727,9,130,1,1e-06,4.99e-07
300642,6425727,39,320,1,1e-06,0.0
300642,6435727,9,145,1,1e-06,4.99e-07
300642,6445727,19,40,1,1e-06,4.99e-07
300642,6459727,39,30,1,1e-06,4.99e-07
300642,6460727,72,326,3,1e-06,4.99e-07
300642,6461727,69,340,1,1e-06,0.0
301642,6228727,70,95,1,1e-06,0.0
301642,6234727,70,89,7,1e-06,4.99e-07
301642,6235727,59,83,10,1e-06,4.99e-07
301642,6236727,61,86,6,1e-06,4.99e-07
301642,6237727,59,78,8,1e-06,4.99e-07
301642,6238727,62,73,7,1e-06,4.99e-07
301642,6239727,31,78,6,1e-06,4.99e-07
301642,6241727,60,83,1,1e-06,0.0
301642,6244727,49,85,8,1e-06,4.99e-07
301642,6245727,42,91,3,1e-06,4.99e-07
301642,6246727,11,124,2,1e-06,0.0
301642,6247727,5,183,1,1e-06,0.0
301642,6248727,23,80,6,1e-06,4.99e-07
301642,6251727,12,94,3,1e-06,4.99e-07
301642,6252727,10,63,3,1e-06,4.99e-07
301642,6253727,9,48,1,1e-06,4.99e-07
301642,6257727,39,264,1,1e-06,4.99e-07
301642,6259727,49,274,1,1e-06,4.99e-07
301642,6260727,45,266,3,1e-06,0.0
301642,6263727,58,286,1,1e-06,4.99e-07
301642,6264727,61,272,1,1e-06,4.99e-07
301642,6265727,46,273,7,1e-06,4.99e-07
301642,6266727,40,267,25,1e-06,4.99e-07
301642,6267727,51,266,10,1e-06,4.99e-07
301642,6272727,78,284,1,1e-06,4.99e-07
301642,6273727,36,263,4,1e-06,4.99e-07
301642,6276727,50,249,3,1e-06,4.99e-07
301642,6277727,47,247,7,1e-06,0.0
301642,6279727,67,256,8,1e-06,4.99e-07
301642,6280727,63,256,6,1e-06,0.0
301642,6281727,59,269,10,1e-06,0.0
301642,6282727,59,267,13,1e-06,0.0
301642,6283727,48,286,2,1e-06,0.0
301642,6284727,69,283,4,1e-06,0.0
301642,6285727,54,279,9,1e-06,4.99e-07
301642,6286727,49,289,7,1e-06,4.99e-07
301642,6287727,57,276,12,1e-06,4.99e-07
301642,6288727,53,266,10,1e-06,0.0
301642,6289727,18,152,2,2.3813905433170097,0.0
301642,6291727,77,222,6,1e-06,4.99e-07
301642,6292727,22,287,2,1e-06,0.0
301642,6302727,30,70,1,1e-06,0.0
301642,6303727,26,318,4,1e-06,0.0
301642,6305727,76,307,1,1e-06,4.99e-07
301642,6308727,45,164,6,1e-06,0.0
301642,6309727,12,150,2,5.424232258410463,0.0
301642,6312727,65,128,2,1e-06,0.0
301642,6322727,54,293,4,1e-06,0.0
301642,6327727,69,298,1,1e-06,4.99e-07
301642,6330727,43,289,4,1e-06,0.0
301642,6332727,24,306,2,1e-06,4.99e-07
301642,6333727,24,278,1,1e-06,4.99e-07
301642,6336727,60,277,1,1e-06,4.99e-07
301642,6337727,24,225,1,1e-06,0.0
301642,6339727,16,289,3,1e-06,0.0
301642,6340727,80,294,3,1e-06,0.0
301642,6342727,90,111,1,1e-06,4.99e-07
301642,6345727,80,100,1,1e-06,0.0
301642,6364727,9,125,1,1e-06,4.99e-07
301642,6370727,19,105,1,1e-06,0.0
301642,6373727,19,95,1,1e-06,0.0
301642,6389727,75,285,1,1e-06,4.99e-07
301642,6415727,25,130,1,1e-06,4.99e-07
301642,6421727,17,336,2,1e-06,4.99e-07
301642,6424727,25,335,1,1e-06,0.0
301642,6446727,44,80,1,1e-06,0.0
301642,6459727,52,2,3,1e-06,4.99e-07
301642,6460727,39,263,2,1e-06,4.99e-07
301642,6461727,69,0,1,1e-06,0.0
302642,6234727,44,95,6,1e-06,4.99e-07
302642,6235727,22,113,7,1e-06,4.99e-07
302642,6236727,50,78,3,1e-06,4.99e-07
302642,6238727,29,68,1,1e-06,0.0
302642,6239727,23,88,6,1e-06,4.99e-07
302642,6240727,48,73,1,1e-06,0.0
302642,6241727,37,86,2,1e-06,4.99e-07
302642,6244727,24,94,2,1e-06,4.99e-07
302642,6247727,14,208,1,1e-06,0.0
302642,6248727,15,61,5,1e-06,4.99e-07
302642,6250727,27,48,1,1e-06,4.99e-07
302642,6251727,9,10,4,1e-06,0.0
302642,6253727,11,73,2,1e-06,4.99e-07
302642,6257727,52,266,1,1e-06,4.99e-07
302642,6260727,53,266,7,1e-06,4.99e-07
302642,6262727,66,288,1,1e-06,4.99e-07
302642,6263727,63,273,17,1e-06,4.99e-07
302642,6264727,60,279,18,1e-06,0.0
302642,6266727,46,263,7,1e-06,0.0
302642,6267727,51,260,6,1e-06,4.99e-07
302642,6268727,73,258,5,1e-06,0.0
302642,6269727,57,257,10,1e-06,4.99e-07
302642,6271727,28,274,1,1e-06,4.99e-07
302642,6272727,43,268,7,1e-06,4.99e-07
302642,6273727,52,258,9,1e-06,4.99e-07
302642,6275727,49,252,7,1e-06,0.0
302642,6278727,52,255,4,1e-06,4.99e-07
302642,6279727,77,258,4,1e-06,0.0
302642,6281727,63,264,11,1e-06,0.0
302642,6285727,63,274,3,1e-06,0.0
302642,6288727,58,272,12,1e-06,4.99e-07
302642,6289727,62,260,4,1e-06,0.0
302642,6290727,52,248,1,1e-06,4.99e-07
302642,6291727,59,262,3,1e-06,4.99e-07
302642,6293727,74,123,1,1e-06,4.99e-07
302642,6302727,44,248,1,1e-06,4.99e-07
302642,6306727,75,133,1,1e-06,4.99e-07
302642,6307727,54,310,1,1e-06,0.0
302642,6308727,63,178,4,1e-06,4.99e-07
302642,6309727,39,225,1,1e-06,0.0
302642,6310727,44,192,2,52.93963555314157,0.0
302642,6311727,50,252,2,1e-06,4.99e-07
302642,6312727,58,187,3,1.3511491568401361,0.0
302642,6313727,73,318,6,1e-06,4.99e-07
302642,6316727,50,154,1,1e-06,4.99e-07
302642,6319727,35,196,2,1e-06,4.99e-07
302642,6321727,42,276,2,1e-06,0.0
302642,6322727,47,288,3,1e-06,0.0
302642,6324727,90,14,1,1e-06,0.0
302642,6325727,70,288,1,1e-06,4.99e-07
302642,6328727,71,284,1,1e-06,4.99e-07
302642,6331727,54,298,1,1e-06,4.99e-07
302642,6333727,24,278,1,1e-06,4.99e-07
302642,6334727,61,279,2,1e-06,4.99e-07
302642,6336727,47,272,2,1e-06,0.0
302642,6337727,54,298,1,1e-06,4.99e-07
302642,6338727,38,288,1,1e-06,4.99e-07
302642,6339727,33,289,3,1e-06,0.0
302642,6341727,31,100,1,1e-06,0.0
302642,6345727,61,98,1,1e-06,0.0
302642,6363727,19,130,1,1e-06,4.99e-07
302642,6404727,65,350,1,1e-06,0.0
302642,6409727,14,350,1,1e-06,0.0
302642,6423727,29,170,1,1e-06,4.99e-07
302642,6434727,65,145,1,1e-06,4.99e-07
302642,6437727,39,155,1,1e-06,4.99e-07
302642,6457727,29,90,1,1e-06,0.0
302642,6461727,60,355,1,1e-06,0.0
303642,6228727,39,120,1,1e-06,4.99e-07
303642,6234727,34,90,1,1e-06,0.0
303642,6236727,22,106,2,1e-06,4.99e-07
303642,6238727,18,230,3,1e-06,0.0
303642,6242727,60,260,8,1e-06,4.99e-07
303642,6244727,17,307,5,1e-06,4.99e-07
303642,6256727,44,258,6,1e-06,0.0
303642,6257727,52,274,1,1e-06,4.99e-07
303642,6258727,48,242,1,1e-06,4.99e-07
303642,6260727,80,278,1,1e-06,4.99e-07
303642,6261727,43,267,4,1e-06,4.99e-07
303642,6262727,50,108,3,1184.3230376074378,0.0
303642,6263727,55,250,6,1e-06,4.99e-07
303642,6264727,31,293,5,1e-06,4.99e-07
303642,6265727,77,277,3,1e-06,4.99e-07
303642,6266727,80,106,1,1e-06,4.99e-07
303642,6267727,60,255,3,1e-06,0.0
303642,6269727,48,266,2,1e-06,4.99e-07
303642,6270727,74,276,2,1e-06,4.99e-07
303642,6272727,69,267,9,1e-06,4.99e-07
303642,6273727,61,265,10,1e-06,4.99e-07
303642,6274727,67,258,4,1e-06,4.99e-07
303642,6275727,64,258,12,1e-06,4.99e-07
303642,6277727,67,248,6,1e-06,0.0
303642,6278727,69,262,7,1e-06,0.0
303642,6281727,69,266,5,1e-06,0.0
303642,6287727,60,300,4,1e-06,0.0
303642,6290727,72,300,1,1e-06,4.99e-07
303642,6291727,29,4,3,1e-06,0.0
303642,6302727,72,68,2,1e-06,0.0
303642,6304727,73,127,1,1e-06,4.99e-07
303642,6305727,61,102,1,1e-06,0.0
303642,6307727,22,226,1,1e-06,0.0
303642,6309727,37,228,6,1e-06,4.99e-07
303642,6310727,57,261,7,1e-06,0.0
303642,6311727,66,265,6,1e-06,4.99e-07
303642,6312727,51,218,7,1e-06,4.99e-07
303642,6313727,63,193,4,1e-06,4.99e-07
303642,6315727,90,168,1,1e-06,0.0
303642,6316727,75,156,1,1e-06,4.99e-07
303642,6322727,39,272,1,1e-06,4.99e-07
303642,6323727,54,279,2,1e-06,0.0
303642,6324727,53,286,2,1e-06,0.0
303642,6325727,64,284,1,1e-06,4.99e-07
303642,6328727,74,278,1,1e-06,4.99e-07
303642,6331727,51,291,6,1e-06,0.0
303642,6332727,64,298,1,1e-06,4.99e-07
303642,6333727,73,287,3,1e-06,0.0
303642,6334727,56,279,4,1e-06,0.0
303642,6336727,51,274,3,1e-06,4.99e-07
303642,6337727,38,289,2,1e-06,0.0
303642,6338727,40,288,2,1e-06,0.0
303642,6339727,36,295,2,1e-06,0.0
303642,6342727,30,284,1,1e-06,4.99e-07
303642,6345727,82,288,3,1e-06,0.0
303642,6366727,80,195,1,1e-06,0.0
303642,6367727,39,315,1,1e-06,0.0
303642,6369727,24,350,1,1e-06,0.0
303642,6373727,5,279,2,1e-06,0.0
303642,6391727,60,335,1,1e-06,0.0
303642,6394727,80,325,1,1e-06,0.0
303642,6397727,0,0,1,inf,0.0
303642,6434727,39,330,1,1e-06,0.0
303642,6445727,69,120,1,1e-06,4.99e-07
303642,6459727,14,125,1,1e-06,4.99e-07
303642,6460727,0,0,1,inf,0.0
303642,6461727,37,291,2,1e-06,0.0
303642,6462727,39,320,2,1e-06,4.99e-07
304642,6233727,2,95,2,1e-06,4.99e-07
304642,6235727,7,171,5,1e-06,0.0
304642,6236727,8,201,6,1e-06,0.0
304642,6238727,11,187,3,1e-06,4.99e-07
304642,6240727,49,53,1,1e-06,4.99e-07
304642,6250727,40,248,1,1e-06,4.99e-07
304642,6257727,58,239,3,1e-06,4.99e-07
304642,6258727,55,258,1,1e-06,4.99e-07
304642,6260727,52,108,3,1e-06,4.99e-07
304642,6262727,48,231,3,1e-06,4.99e-07
304642,6263727,50,195,7,1e-06,4.99e-07
304642,6264727,60,243,3,1e-06,0.0
304642,6265727,67,103,7,1e-06,4.99e-07
304642,6266727,55,266,9,1e-06,4.99e-07
304642,6267727,82,37,1,1e-06,4.99e-07
304642,6273727,72,262,3,1e-06,0.0
304642,6274727,66,254,2,1e-06,0.0
304642,6275727,72,264,1,1e-06,4.99e-07
304642,6276727,69,254,6,1e-06,0.0
304642,6277727,71,253,5,1e-06,0.0
304642,6278727,67,254,4,1e-06,0.0
304642,6284727,81,264,1,1e-06,4.99e-07
304642,6285727,18,14,2,1e-06,0.0
304642,6287727,44,97,3,1e-06,4.99e-07
304642,6290727,39,349,3,1e-06,4.99e-07
304642,6291727,46,26,2,1e-06,0.0
304642,6294727,34,358,1,1e-06,0.0
304642,6295727,44,5,2,1e-06,4.99e-07
304642,6296727,80,49,1,1e-06,4.99e-07
304642,6301727,77,275,1,1e-06,4.99e-07
304642,6302727,50,65,4,1e-06,4.99e-07
304642,6304727,65,68,1,1e-06,4.99e-07
304642,6307727,68,288,1,1e-06,4.99e-07
304642,6309727,54,145,1,1e-06,4.99e-07
304642,6310727,80,263,1,1e-06,4.99e-07
304642,6311727,60,280,1,1e-06,4.99e-07
304642,6312727,46,260,2,1e-06,0.0
304642,6313727,39,285,1,1e-06,4.99e-07
304642,6314727,43,188,1,1e-06,0.0
304642,6315727,62,182,2,1e-06,4.99e-07
304642,6316727,64,174,1,1e-06,0.0
304642,6326727,76,270,1,inf,0.0
304642,6327727,51,243,5,1e-06,4.99e-07
304642,6328727,75,295,2,1e-06,0.0
304642,6329727,72,302,1,1e-06,4.99e-07
304642,6330727,34,293,1,1e-06,4.99e-07
304642,6331727,41,287,1,1e-06,4.99e-07
304642,6333727,46,282,1,1e-06,4.99e-07
304642,6336727,57,283,1,1e-06,4.99e-07
304642,6338727,44,296,4,1e-06,0.0
304642,6341727,63,291,2,1e-06,0.0
304642,6342727,40,290,1,1e-06,4.99e-07
304642,6343727,46,294,1,1e-06,4.99e-07
304642,6344727,5,129,1,1e-06,4.99e-07
304642,6345727,8,209,2,1e-06,4.99e-07
304642,6346727,78,109,1,1e-06,4.99e-07
304642,6363727,90,100,1,1e-06,4.99e-07
304642,6369727,90,95,1,1e-06,4.99e-07
304642,6371727,49,95,1,1e-06,0.0
304642,6376727,70,275,1,1e-06,4.99e-07
304642,6433727,80,335,1,1e-06,0.0
305642,6231727,75,275,1,1e-06,4.99e-07
305642,6236727,44,262,2,1e-06,0.0
305642,6237727,32,252,1,1e-06,4.99e-07
305642,6238727,17,265,2,1e-06,0.0
305642,6246727,35,263,1,1e-06,4.99e-07
305642,6247727,48,271,1,1e-06,4.99e-07
305642,6248727,24,185,15,1e-06,0.0
305642,6249727,26,189,14,1e-06,0.0
305642,6250727,48,246,1,1e-06,4.99e-07
305642,6253727,80,78,1,1e-06,0.0
305642,6254727,59,246,4,1e-06,0.0
305642,6255727,56,197,5,1e-06,4.99e-07
305642,6256727,54,115,4,1e-06,0.0
305642,6257727,48,234,6,1e-06,4.99e-07
305642,6258727,38,227,7,1e-06,0.0
305642,6259727,44,128,6,1e-06,0.0
305642,6260727,65,78,1,1e-06,0.0
305642,6261727,54,259,10,1e-06,4.99e-07
305642,6262727,83,238,1,1e-06,4.99e-07
305642,6264727,33,141,2,1e-06,0.0
305642,6265727,90,118,1,1e-06,4.99e-07
305642,6267727,62,142,5,1e-06,0.0
305642,6270727,24,258,7,1e-06,0.0
305642,6272727,69,271,4,1e-06,0.0
305642,6273727,53,268,7,1e-06,4.99e-07
305642,6274727,67,262,3,1e-06,0.0
305642,6275727,66,259,2,1e-06,0.0
305642,6276727,52,291,2,1e-06,0.0
305642,6277727,65,84,5,1e-06,4.99e-07
305642,6278727,32,338,21,1e-06,0.0
305642,6280727,62,306,2,1e-06,4.99e-07
305642,6284727,63,213,3,1e-06,4.99e-07
305642,6285727,46,156,12,1e-06,0.0
305642,6286727,63,137,3,1e-06,0.0
305642,6288727,44,106,3,1e-06,4.99e-07
305642,6293727,31,258,1,1e-06,4.99e-07
305642,6294727,29,54,1,1e-06,4.99e-07
305642,6295727,42,322,4,1e-06,4.99e-07
305642,6296727,34,24,1,1e-06,4.99e-07
305642,6297727,86,269,1,1e-06,4.99e-07
305642,6301727,58,323,2,1e-06,4.99e-07
305642,6302727,50,306,3,1e-06,4.99e-07
305642,6304727,55,286,1,1e-06,4.99e-07
305642,6305727,21,321,5,1e-06,0.0
305642,6306727,36,220,4,1e-06,0.0
305642,6307727,58,233,1,1e-06,0.0
305642,6308727,74,287,3,1e-06,0.0
305642,6312727,61,290,3,1e-06,0.0
305642,6313727,54,292,1,1e-06,4.99e-07
305642,6315727,75,275,1,1e-06,4.99e-07
305642,6316727,50,265,3,1e-06,0.0
305642,6317727,43,197,1,1e-06,0.0
305642,6318727,57,246,2,1e-06,0.0
305642,6319727,46,143,1,1e-06,4.99e-07
305642,6320727,23,132,4,1e-06,0.0
305642,6321727,35,292,3,1e-06,4.99e-07
305642,6328727,20,257,7,1e-06,0.0
305642,6329727,26,328,4,1e-06,0.0
305642,6333727,69,266,2,1e-06,0.0
305642,6336727,50,292,3,1e-06,0.0
305642,6337727,81,299,1,1e-06,4.99e-07
305642,6338727,35,300,2,1e-06,0.0
305642,6340727,43,295,3,1e-06,0.0
305642,6341727,74,296,2,1e-06,0.0
305642,6343727,39,297,5,1e-06,0.0
305642,6344727,49,309,1,1e-06,0.0
305642,6345727,42,298,2,1e-06,0.0
305642,6346727,29,298,1,1e-06,4.99e-07
305642,6406727,49,345,1,1e-06,0.0
305642,6432727,60,335,1,1e-06,0.0
305642,6445727,9,140,1,1e-06,4.99e-07
306642,6230727,80,275,1,1e-06,4.99e-07
306642,6234727,75,275,1,1e-06,4.99e-07
306642,6235727,69,266,5,1e-06,4.99e-07
306642,6236727,63,265,3,1e-06,4.99e-07
306642,6237727,67,267,2,1e-06,0.0
306642,6239727,80,258,1,1e-06,4.99e-07
306642,6241727,42,264,13,1e-06,4.99e-07
306642,6243727,52,264,9,1e-06,4.99e-07
306642,6244727,64,256,6,1e-06,4.99e-07
306642,6245727,44,256,12,1e-06,4.99e-07
306642,6246727,39,255,20,1e-06,4.99e-07
306642,6247727,43,272,7,1e-06,4.99e-07
306642,6248727,37,238,5,1e-06,4.99e-07
306642,6252727,70,88,1,1e-06,0.0
306642,6255727,75,79,3,1e-06,4.99e-07
306642,6256727,41,101,4,1e-06,4.99e-07
306642,6257727,69,123,1,1e-06,4.99e-07
306642,6259727,67,99,2,1e-06,4.99e-07
306642,6261727,69,78,3,1e-06,4.99e-07
306642,6262727,62,93,6,1e-06,4.99e-07
306642,6263727,72,279,2,1e-06,0.0
306642,6264727,74,74,3,1e-06,4.99e-07
306642,6265727,38,111,9,1e-06,4.99e-07
306642,6266727,46,121,5,1e-06,4.99e-07
306642,6267727,72,94,1,1e-06,0.0
306642,6268727,33,76,5,1e-06,4.99e-07
306642,6269727,80,238,1,1e-06,4.99e-07
306642,6270727,80,53,1,1e-06,4.99e-07
306642,6271727,42,58,12,1e-06,0.0
306642,6272727,44,55,12,1e-06,0.0
306642,6273727,78,66,2,1e-06,0.0
306642,6274727,27,62,7,1e-06,4.99e-07
306642,6275727,69,121,2,1e-06,0.0
306642,6276727,53,63,8,1e-06,0.0
306642,6277727,24,356,24,1e-06,0.0
306642,6278727,31,23,12,1e-06,0.0
306642,6279727,46,74,8,1e-06,4.99e-07
306642,6280727,40,330,5,1e-06,4.99e-07
306642,6281727,50,331,9,1e-06,4.99e-07
306642,6282727,49,318,6,1e-06,4.99e-07
306642,6283727,73,95,1,1e-06,0.0
306642,6285727,61,124,1,1e-06,4.99e-07
306642,6294727,36,323,5,1e-06,4.99e-07
306642,6295727,35,349,5,1e-06,4.99e-07
306642,6296727,18,344,1,1e-06,0.0
306642,6300727,27,295,2,1e-06,4.99e-07
306642,6301727,25,63,1,1e-06,0.0
306642,6302727,58,260,1,1e-06,4.99e-07
306642,6303727,65,278,1,1e-06,4.99e-07
306642,6304727,42,286,2,1e-06,0.0
306642,6305727,38,276,3,1e-06,4.99e-07
306642,6306727,16,217,6,1e-06,4.99e-07
306642,6307727,41,335,2,1e-06,0.0
306642,6308727,74,111,3,1e-06,0.0
306642,6309727,66,321,6,1e-06,4.99e-07
306642,6310727,77,306,1,1e-06,4.99e-07
306642,6311727,49,111,4,1e-06,0.0
306642,6312727,69,303,2,1e-06,0.0
306642,6315727,29,278,1,1e-06,4.99e-07
306642,6316727,60,274,3,1e-06,4.99e-07
306642,6317727,72,291,2,1e-06,0.0
306642,6318727,56,268,3,1e-06,0.0
306642,6319727,39,243,1,1e-06,4.99e-07
306642,6320727,16,18,8,1e-06,0.0
306642,6321727,32,68,2,1e-06,4.99e-07
306642,6333727,62,293,1,1e-06,4.99e-07
306642,6334727,40,292,2,1e-06,0.0
306642,6336727,48,311,3,1e-06,4.99e-07
306642,6337727,38,303,2,1e-06,4.99e-07
306642,6338727,39,299,1,1e-06,4.99e-07
306642,6339727,47,301,2,1e-06,0.0
306642,6345727,41,302,7,1e-06,0.0
306642,6408727,19,280,1,1e-06,4.99e-07
306642,6437727,9,260,1,1e-06,4.99e-07
306642,6464727,11,320,1,1e-06,0.0
306642,6465727,34,315,1,1e-06,0.0
307642,6235727,52,285,4,1e-06,4.99e-07
307642,6237727,57,248,5,1e-06,4.99e-07
307642,6239727,51,266,11,1e-06,4.99e-07
307642,6241727,1,153,8,1e-06,0.0
307642,6243727,44,250,6,1e-06,4.99e-07
307642,6247727,70,256,1,1e-06,4.99e-07
307642,6249727,69,252,1,1e-06,4.99e-07
307642,6250727,6,314,4,1e-06,4.99e-07
307642,6251727,10,249,5,1e-06,0.0
307642,6252727,16,138,1,1e-06,4.99e-07
307642,6253727,7,181,1,1e-06,0.0
307642,6254727,39,63,5,1e-06,4.99e-07
307642,6255727,66,83,6,1e-06,4.99e-07
307642,6256727,2,206,2,1e-06,0.0
307642,6258727,73,70,4,1e-06,0.0
307642,6259727,10,93,2,1e-06,0.0
307642,6261727,53,100,7,1e-06,4.99e-07
307642,6264727,37,128,5,1e-06,4.99e-07
307642,6265727,33,82,2,1e-06,4.99e-07
307642,6268727,57,88,1,1e-06,0.0
307642,6269727,28,34,13,1e-06,0.0
307642,6270727,32,332,20,1e-06,4.99e-07
307642,6271727,19,42,47,1e-06,0.0
307642,6272727,16,266,26,1e-06,4.99e-07
307642,6274727,37,72,3,1e-06,4.99e-07
307642,6275727,53,68,11,1e-06,4.99e-07
307642,6276727,63,86,15,1e-06,4.99e-07
307642,6277727,58,90,18,1e-06,4.99e-07
307642,6278727,54,34,6,1e-06,0.0
307642,6279727,63,91,7,1e-06,4.99e-07
307642,6280727,73,82,1,1e-06,0.0
307642,6281727,25,356,10,1e-06,0.0
307642,6282727,27,83,1,1e-06,0.0
307642,6283727,75,92,6,1e-06,4.99e-07
307642,6284727,35,80,8,1e-06,4.99e-07
307642,6288727,64,98,1,1e-06,0.0
307642,6294727,71,66,2,1e-06,0.0
307642,6295727,43,8,1,1e-06,4.99e-07
307642,6296727,21,349,4,1e-06,0.0
307642,6303727,39,266,2,1e-06,0.0
307642,6307727,29,277,1,1e-06,4.99e-07
307642,6308727,48,302,4,1e-06,4.99e-07
307642,6309727,59,4,11,1e-06,4.99e-07
307642,6310727,50,322,3,1e-06,4.99e-07
307642,6311727,58,338,10,1e-06,4.99e-07
307642,6312727,56,136,7,1e-06,0.0
307642,6313727,35,246,3,1e-06,4.99e-07
307642,6314727,49,298,4,1e-06,0.0
